age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
105,10/3/2013,10/4/2013,U,0,0,1,0,1,0,1,0,1,3
41,10/3/2013,10/3/2013,M,1,0,1,0,1,0,1,0,1,1
29,10/3/2013,2/28/2014,M,1,0,0,0,1,0,1,0,1,2
25,10/3/2013,10/4/2013,U,1,0,1,0,1,0,1,0,1,1
40,10/4/2013,10/5/2013,F,1,0,1,0,1,0,1,0,1,1
26,10/4/2013,9/5/2014,F,1,0,1,0,0,1,0,1,1,2
54,10/4/2013,12/6/2013,U,1,0,1,0,1,0,1,0,1,1
56,10/4/2013,9/20/2014,U,1,0,1,0,1,0,1,0,0,1
34,10/4/2013,10/5/2013,U,1,0,1,0,1,0,1,0,1,3
19,10/4/2013,10/6/2013,M,1,0,1,0,0,1,1,0,0,0
37,10/4/2013,10/5/2013,F,1,0,1,0,0,1,1,0,0,3
28,10/5/2013,10/5/2013,F,1,0,1,0,1,0,1,0,1,2
62,10/5/2013,5/4/2014,U,1,0,1,0,1,0,1,0,1,3
34,10/5/2013,10/7/2013,F,1,0,1,0,1,0,0,0,0,1
27,10/6/2013,3/1/2014,U,1,0,0,1,1,0,1,0,1,3
68,10/6/2013,10/6/2013,M,1,0,1,0,0,1,1,0,1,1
49,10/6/2013,10/8/2013,M,1,0,1,0,0,1,1,0,1,2
36,10/6/2013,11/25/2013,F,1,0,0,1,0,1,1,0,0,1
59,10/6/2013,10/7/2013,U,1,0,1,0,1,0,1,0,0,3
30,10/6/2013,7/31/2014,F,1,0,1,0,1,0,1,0,0,1
40,10/6/2013,10/7/2013,F,1,0,1,0,0,1,1,0,1,1
34,10/7/2013,10/10/2013,M,1,0,1,0,0,1,0,1,1,1
70,10/7/2013,10/8/2013,M,1,0,0,0,1,0,1,0,1,2
31,10/7/2013,8/15/2014,M,1,0,1,0,0,1,1,0,1,3
18,10/7/2013,10/8/2013,U,0,0,0,1,1,0,1,0,0,0
40,10/7/2013,11/30/2013,F,1,0,1,0,0,1,1,0,1,1
25,10/7/2013,10/8/2013,M,1,0,1,0,0,1,1,0,1,2
24,10/7/2013,10/8/2013,U,1,0,1,0,1,0,0,0,1,1
105,10/7/2013,7/24/2014,F,1,0,1,0,1,0,1,0,1,1
48,10/8/2013,10/8/2013,U,1,0,1,0,1,0,1,0,1,3
32,10/8/2013,10/9/2013,M,1,0,1,0,1,0,0,0,1,3
19,10/8/2013,10/8/2013,U,1,0,1,0,1,0,0,1,0,0
26,10/8/2013,10/8/2013,M,1,0,1,0,1,0,1,0,1,1
35,10/8/2013,10/8/2013,M,1,0,0,0,0,1,1,0,1,1
30,10/8/2013,8/8/2014,M,1,0,1,0,1,0,1,0,1,1
28,10/8/2013,10/10/2013,F,1,0,1,0,1,0,1,0,1,3
47,10/8/2013,2/15/2014,F,1,0,1,0,1,0,1,0,1,1
46,10/8/2013,10/10/2013,M,1,0,1,0,1,0,1,0,1,1
23,10/8/2013,5/23/2014,F,1,0,1,0,1,0,1,0,1,1
32,10/8/2013,10/9/2013,M,1,0,1,0,1,0,1,0,1,3
37,10/9/2013,10/15/2013,F,1,0,1,0,0,1,1,0,1,3
28,10/9/2013,10/9/2013,F,1,0,1,0,0,1,1,0,0,3
46,10/9/2013,10/9/2013,M,1,0,1,0,0,1,0,1,0,1
53,10/9/2013,6/8/2014,F,1,0,0,0,1,0,1,0,1,1
69,10/9/2013,10/12/2013,F,1,0,1,0,1,0,1,0,1,3
30,10/9/2013,10/14/2013,F,1,0,0,1,0,1,1,0,1,3
48,10/10/2013,10/10/2013,M,1,0,1,0,1,0,1,0,1,3
25,10/10/2013,10/10/2013,F,1,0,1,0,1,0,0,0,1,3
28,10/10/2013,10/12/2013,F,1,0,1,0,1,0,1,0,1,3
19,10/10/2013,10/11/2013,U,1,0,1,0,1,0,1,0,0,0
43,10/10/2013,10/14/2013,F,1,0,1,0,0,1,1,0,0,1
38,10/10/2013,2/3/2014,M,1,0,1,0,0,1,1,0,1,2
24,10/10/2013,10/11/2013,U,1,0,1,0,1,0,1,0,0,3
32,10/10/2013,10/10/2013,F,1,0,1,0,1,0,1,0,1,2
31,10/10/2013,2/9/2014,F,1,0,1,0,0,1,1,0,1,1
41,10/10/2013,10/10/2013,M,1,0,1,0,0,1,1,0,1,2
55,10/10/2013,10/11/2013,M,1,0,1,0,1,0,0,1,1,2
28,10/10/2013,10/10/2013,M,1,0,1,0,1,0,1,0,1,1
35,10/11/2013,10/11/2013,F,1,0,1,0,0,1,1,0,1,3
24,10/11/2013,10/11/2013,F,1,0,1,0,1,0,1,0,1,1
23,10/11/2013,10/11/2013,F,1,0,1,0,1,0,1,0,1,3
30,10/11/2013,5/7/2014,M,1,0,1,0,1,0,1,0,1,1
36,10/11/2013,2/6/2014,F,1,0,0,0,1,0,1,0,1,1
27,10/11/2013,10/11/2013,M,1,0,1,0,1,0,1,0,1,3
54,10/11/2013,10/12/2013,U,1,0,0,1,1,0,1,0,1,1
37,10/12/2013,10/12/2013,M,1,0,0,1,0,1,1,0,1,1
26,10/12/2013,10/21/2013,U,1,0,1,0,1,0,1,0,1,1
50,10/12/2013,12/1/2013,M,1,0,0,0,1,0,1,0,1,2
34,10/12/2013,10/12/2013,M,1,0,1,0,1,0,1,0,1,1
32,10/12/2013,10/17/2013,F,1,0,0,0,1,0,0,1,1,1
36,10/12/2013,10/13/2013,U,1,0,1,0,1,0,0,0,1,1
37,10/12/2013,10/18/2013,M,1,0,1,0,1,0,0,1,1,1
43,10/12/2013,10/16/2013,F,1,0,0,1,1,0,1,0,1,1
20,10/12/2013,10/12/2013,U,1,0,1,0,1,0,1,0,1,0
21,10/12/2013,11/5/2013,F,0,0,1,0,0,1,1,0,0,0
18,10/13/2013,10/13/2013,U,1,0,1,0,1,0,1,0,0,0
41,10/13/2013,2/20/2014,U,1,0,1,0,1,0,1,0,1,2
40,10/13/2013,10/14/2013,F,1,0,0,0,1,0,1,0,1,1
30,10/13/2013,11/18/2013,F,1,0,0,0,0,1,1,0,1,1
36,10/13/2013,5/2/2014,M,1,0,1,0,1,0,0,1,0,1
51,10/14/2013,10/16/2013,F,1,0,1,0,0,1,1,0,1,3
28,10/14/2013,10/16/2013,M,1,0,1,0,1,0,0,0,1,1
52,10/14/2013,10/19/2013,M,1,0,0,1,1,0,1,0,1,1
34,10/14/2013,10/15/2013,F,1,0,1,0,0,1,1,0,1,2
28,10/14/2013,8/14/2014,M,1,0,1,0,1,0,0,1,0,1
28,10/14/2013,10/15/2013,F,1,0,0,1,1,0,1,0,1,1
36,10/14/2013,10/15/2013,M,1,0,0,1,0,1,1,0,1,2
55,10/14/2013,10/15/2013,M,1,0,1,0,1,0,1,0,1,1
27,10/15/2013,2/27/2014,F,1,0,1,0,1,0,1,0,1,1
48,10/15/2013,1/20/2014,M,1,0,0,1,1,0,1,0,1,1
28,10/15/2013,10/15/2013,U,1,0,1,0,1,0,1,0,1,1
26,10/15/2013,10/15/2013,M,1,0,0,1,0,1,1,0,1,1
27,10/15/2013,10/12/2014,U,1,0,1,0,1,0,1,0,0,2
22,10/15/2013,10/17/2013,M,1,0,1,0,0,1,1,0,1,0
24,10/15/2013,10/15/2013,F,1,0,1,0,1,0,0,1,1,1
32,10/15/2013,10/16/2013,U,1,0,1,0,1,0,1,0,0,2
33,10/15/2013,10/26/2013,M,1,0,1,0,1,0,1,0,1,2
38,10/15/2013,10/16/2013,M,1,0,1,0,1,0,1,0,1,2
26,10/15/2013,1/6/2014,M,1,0,1,0,1,0,1,0,0,2
25,10/15/2013,11/9/2013,M,1,0,1,0,1,0,1,0,0,1
23,10/16/2013,10/16/2013,M,1,0,1,0,1,0,1,0,1,3
56,10/16/2013,10/16/2013,M,1,0,1,0,1,0,1,0,1,1
64,10/16/2013,12/3/2013,M,1,0,1,0,1,0,1,0,1,3
35,10/16/2013,10/18/2013,F,1,0,0,1,1,0,1,0,1,1
32,10/16/2013,10/18/2013,M,1,0,1,0,1,0,1,0,1,1
29,10/16/2013,10/18/2013,M,1,0,1,0,1,0,0,1,0,2
25,10/17/2013,12/7/2013,U,1,0,1,0,1,0,1,0,1,1
29,10/17/2013,4/3/2014,F,1,0,0,0,0,1,1,0,1,1
30,10/17/2013,10/22/2013,M,1,0,1,0,1,0,1,0,1,2
29,10/17/2013,11/16/2013,U,1,0,0,0,1,0,0,1,1,1
34,10/17/2013,12/30/2013,M,1,0,0,0,0,1,1,0,0,2
29,10/17/2013,9/17/2014,F,1,0,1,0,0,1,1,0,1,2
31,10/17/2013,10/24/2013,F,1,0,0,1,1,0,1,0,1,3
34,10/17/2013,10/17/2013,U,1,0,1,0,1,0,1,0,0,1
20,10/17/2013,10/20/2013,U,1,0,1,0,1,0,1,0,1,0
32,10/17/2013,10/17/2013,U,1,0,1,0,1,0,1,0,0,1
38,10/17/2013,10/31/2013,F,1,0,0,0,1,0,1,0,1,3
41,10/18/2013,10/21/2013,M,1,0,0,1,1,0,1,0,0,1
37,10/18/2013,10/18/2013,F,1,0,1,0,0,1,1,0,1,1
43,10/18/2013,10/24/2013,M,1,0,1,0,1,0,1,0,0,1
27,10/18/2013,10/25/2013,F,1,0,1,0,1,0,1,0,0,1
105,10/18/2013,10/17/2014,U,1,0,1,0,1,0,1,0,1,1
34,10/18/2013,6/25/2014,U,1,0,1,0,1,0,0,0,1,1
54,10/18/2013,10/18/2013,F,1,0,1,0,1,0,1,0,1,1
28,10/18/2013,10/20/2013,U,1,0,0,1,1,0,1,0,1,3
34,10/18/2013,10/19/2013,U,1,0,1,0,1,0,1,0,1,1
38,10/18/2013,2/5/2014,M,1,0,0,0,1,0,1,0,1,1
38,10/19/2013,10/19/2013,M,1,0,1,0,0,1,0,1,1,1
65,10/19/2013,10/19/2013,U,1,0,1,0,1,0,1,0,1,1
39,10/19/2013,2/5/2014,M,1,0,0,0,1,0,0,1,1,1
25,10/19/2013,10/20/2013,M,1,0,1,0,0,1,1,0,1,3
24,10/19/2013,10/20/2013,U,1,0,1,0,1,0,1,0,1,3
48,10/19/2013,10/21/2013,U,1,0,1,0,1,0,1,0,0,1
31,10/19/2013,10/20/2013,F,1,0,1,0,1,0,1,0,1,1
25,10/19/2013,10/28/2013,F,1,0,1,0,1,0,1,0,1,3
41,10/19/2013,10/21/2013,M,1,0,0,1,1,0,1,0,0,1
39,10/19/2013,10/20/2013,F,1,0,1,0,1,0,1,0,1,1
31,10/19/2013,1/23/2014,M,1,0,1,0,0,1,0,0,1,1
92,10/20/2013,2/18/2014,F,1,0,0,0,1,0,1,0,0,3
40,10/20/2013,9/25/2014,M,1,0,1,0,1,0,1,0,1,1
29,10/20/2013,10/28/2013,M,1,0,0,0,1,0,0,1,0,1
32,10/20/2013,4/16/2014,F,1,0,1,0,1,0,1,0,1,1
32,10/20/2013,4/22/2014,M,1,0,1,0,1,0,0,1,1,1
37,10/21/2013,2/5/2014,F,1,0,1,0,1,0,1,0,1,1
57,10/21/2013,6/3/2014,F,1,0,0,1,0,1,1,0,1,1
32,10/21/2013,10/25/2013,F,1,0,0,1,0,1,1,0,1,1
37,10/21/2013,12/2/2013,M,1,0,0,0,1,0,1,0,1,2
57,10/22/2013,10/22/2013,M,1,0,1,0,0,1,1,0,1,1
67,10/22/2013,10/23/2013,M,1,0,0,0,1,0,1,0,1,3
42,10/22/2013,10/22/2013,M,1,0,1,0,1,0,1,0,1,1
34,10/22/2013,10/26/2013,M,1,0,1,0,1,0,1,0,1,1
29,10/22/2013,7/30/2014,M,1,0,0,1,1,0,1,0,1,1
33,10/22/2013,4/7/2014,F,1,0,1,0,1,0,1,0,1,1
26,10/22/2013,11/4/2013,M,0,0,1,0,1,0,1,0,1,3
28,10/22/2013,5/10/2014,M,1,0,1,0,0,1,1,0,1,1
43,10/22/2013,10/22/2013,M,1,0,1,0,1,0,1,0,1,1
26,10/22/2013,10/24/2013,U,1,0,1,0,1,0,1,0,0,1
28,10/22/2013,11/23/2013,M,1,0,1,0,1,0,1,0,1,1
33,10/23/2013,10/24/2013,U,1,0,1,0,1,0,0,0,1,1
19,10/23/2013,10/23/2013,U,1,0,1,0,1,0,1,0,0,0
19,10/23/2013,1/30/2014,F,1,0,1,0,0,1,1,0,0,0
36,10/23/2013,10/23/2013,M,1,0,1,0,1,0,1,0,0,1
38,10/23/2013,10/23/2013,U,1,0,1,0,1,0,1,0,1,2
35,10/23/2013,10/24/2013,F,1,0,1,0,1,0,1,0,1,1
45,10/23/2013,2/18/2014,F,1,0,1,0,1,0,1,0,1,1
28,10/23/2013,7/20/2014,U,1,0,0,0,1,0,1,0,1,2
30,10/23/2013,2/14/2014,F,1,0,1,0,0,1,1,0,1,1
41,10/23/2013,10/26/2013,M,1,0,1,0,0,1,1,0,0,1
30,10/23/2013,10/23/2013,U,1,0,1,0,1,0,1,0,1,1
30,10/24/2013,1/16/2014,U,1,0,1,0,1,0,1,0,1,3
47,10/24/2013,10/28/2013,U,1,0,1,0,1,0,1,0,1,1
30,10/24/2013,10/24/2013,U,1,0,1,0,1,0,1,0,1,1
23,10/24/2013,10/25/2013,F,1,0,1,0,1,0,1,0,1,1
31,10/24/2013,10/28/2013,U,1,0,0,1,1,0,1,0,1,2
30,10/24/2013,10/26/2013,F,1,0,1,0,1,0,1,0,1,1
34,10/24/2013,11/25/2013,F,1,0,1,0,1,0,1,0,1,3
36,10/24/2013,9/20/2014,M,1,0,1,0,0,1,1,0,1,1
30,10/25/2013,10/25/2013,M,1,0,1,0,1,0,1,0,1,1
31,10/25/2013,10/25/2013,U,1,0,1,0,1,0,1,0,1,1
36,10/25/2013,1/31/2014,M,1,0,1,0,0,1,1,0,1,1
37,10/25/2013,10/31/2013,F,1,0,1,0,0,1,1,0,1,3
31,10/26/2013,10/26/2013,U,1,0,1,0,1,0,1,0,1,2
29,10/26/2013,11/6/2013,F,1,0,1,0,1,0,1,0,1,1
35,10/26/2013,10/28/2013,M,1,0,1,0,0,1,1,0,1,1
31,10/26/2013,10/26/2013,F,1,0,0,1,1,0,1,0,0,1
43,10/26/2013,10/30/2013,M,1,0,0,1,0,1,0,1,1,1
32,10/26/2013,10/31/2013,M,1,0,1,0,0,1,1,0,1,2
46,10/26/2013,11/2/2013,F,1,0,1,0,1,0,1,0,1,1
29,10/27/2013,10/27/2013,F,1,0,1,0,0,1,1,0,1,1
35,10/27/2013,10/28/2013,F,0,0,0,0,1,0,1,0,0,1
26,10/27/2013,10/28/2013,M,1,0,1,0,0,1,1,0,1,3
31,10/28/2013,10/30/2013,F,1,0,1,0,1,0,1,0,1,1
32,10/28/2013,10/28/2013,M,1,0,0,1,0,1,1,0,1,3
32,10/28/2013,10/28/2013,F,1,0,0,1,1,0,0,1,1,1
31,10/28/2013,10/28/2013,F,1,0,1,0,1,0,1,0,1,1
36,10/28/2013,11/9/2013,F,1,0,1,0,1,0,1,0,0,1
45,10/28/2013,10/29/2013,M,1,0,1,0,0,1,1,0,1,2
29,10/28/2013,1/7/2014,F,1,0,1,0,0,1,1,0,0,3
44,10/28/2013,11/12/2013,M,1,0,1,0,1,0,1,0,1,1
30,10/29/2013,10/29/2013,M,1,0,1,0,0,1,1,0,1,2
28,10/29/2013,12/3/2013,F,1,0,1,0,0,1,0,0,1,1
29,10/29/2013,10/29/2013,M,1,0,1,0,1,0,1,0,1,1
29,10/29/2013,11/16/2013,U,1,0,1,0,1,0,1,0,1,1
46,10/29/2013,11/15/2013,F,1,0,1,0,1,0,1,0,0,1
21,10/29/2013,11/5/2013,U,1,0,1,0,1,0,1,0,0,0
30,10/29/2013,5/27/2014,F,0,0,1,0,0,1,1,0,1,1
39,10/30/2013,10/30/2013,U,1,0,1,0,1,0,1,0,1,1
33,10/30/2013,11/15/2013,F,0,0,1,0,1,0,1,0,0,1
30,10/30/2013,11/6/2013,F,1,0,1,0,1,0,1,0,1,1
50,10/30/2013,11/2/2013,U,1,0,0,1,1,0,1,0,1,3
21,10/30/2013,11/8/2013,F,0,1,1,0,1,0,1,0,1,0
39,10/30/2013,1/23/2014,M,1,0,1,0,1,0,1,0,1,2
46,10/31/2013,11/5/2013,F,1,0,1,0,1,0,1,0,0,1
79,10/31/2013,10/31/2013,U,1,0,1,0,1,0,1,0,1,1
30,11/1/2013,11/1/2013,M,1,0,1,0,1,0,1,0,1,3
31,11/1/2013,11/2/2013,M,1,0,1,0,1,0,1,0,1,1
31,11/1/2013,11/9/2013,U,1,0,1,0,1,0,1,0,0,1
52,11/1/2013,12/3/2013,M,1,0,0,0,1,0,1,0,1,1
39,11/2/2013,11/3/2013,U,1,0,1,0,1,0,1,0,1,3
65,11/2/2013,11/2/2013,M,1,0,1,0,0,1,1,0,1,3
43,11/2/2013,11/3/2013,U,1,0,1,0,1,0,1,0,0,2
29,11/2/2013,11/2/2013,M,1,0,1,0,0,1,1,0,1,2
37,11/2/2013,1/23/2014,F,1,0,1,0,1,0,0,1,1,1
61,11/2/2013,11/4/2013,U,1,0,1,0,1,0,1,0,1,1
50,11/3/2013,11/14/2013,M,1,0,1,0,1,0,1,0,1,2
42,11/3/2013,11/10/2013,M,1,0,1,0,1,0,1,0,1,2
26,11/3/2013,11/30/2013,M,1,0,0,0,1,0,1,0,1,1
52,11/3/2013,11/5/2013,F,1,0,0,1,1,0,1,0,1,1
25,11/3/2013,12/24/2013,F,1,0,1,0,1,0,1,0,1,1
61,11/3/2013,11/18/2013,F,1,0,1,0,1,0,1,0,0,1
27,11/3/2013,11/7/2013,F,1,0,1,0,1,0,1,0,1,1
47,11/4/2013,2/15/2014,F,1,0,1,0,1,0,1,0,1,2
28,11/4/2013,11/4/2013,F,1,0,1,0,0,1,1,0,1,1
36,11/4/2013,11/6/2013,M,1,0,1,0,1,0,0,1,0,1
33,11/4/2013,1/17/2014,M,1,0,1,0,1,0,1,0,1,1
35,11/4/2013,1/1/2014,F,1,0,0,1,1,0,1,0,1,1
21,11/4/2013,11/26/2013,U,1,0,1,0,1,0,1,0,1,0
61,11/5/2013,11/6/2013,M,1,0,1,0,1,0,1,0,0,1
25,11/5/2013,7/24/2014,F,0,1,1,0,1,0,1,0,1,2
48,11/5/2013,11/9/2013,M,1,0,0,0,1,0,1,0,1,1
34,11/5/2013,11/8/2013,F,1,0,1,0,1,0,1,0,1,2
40,11/5/2013,6/24/2014,M,1,0,1,0,0,1,1,0,1,1
29,11/5/2013,11/6/2013,M,1,0,0,0,0,1,1,0,0,1
105,11/5/2013,11/5/2013,F,1,0,1,0,1,0,1,0,1,3
47,11/5/2013,6/22/2014,F,1,0,1,0,1,0,1,0,0,1
27,11/6/2013,11/7/2013,F,1,0,1,0,1,0,1,0,1,3
39,11/6/2013,11/7/2013,F,1,0,0,1,1,0,1,0,1,3
23,11/6/2013,11/6/2013,F,1,0,0,1,1,0,1,0,0,1
25,11/6/2013,12/4/2013,F,1,0,1,0,0,1,1,0,1,1
28,11/7/2013,6/8/2014,M,1,0,0,0,0,1,1,0,1,1
36,11/7/2013,11/20/2013,F,1,0,1,0,0,1,1,0,1,1
33,11/7/2013,11/7/2013,U,1,0,1,0,1,0,1,0,1,1
47,11/7/2013,11/17/2013,M,1,0,1,0,1,0,1,0,1,1
37,11/7/2013,11/7/2013,F,1,0,1,0,1,0,1,0,1,3
37,11/8/2013,5/30/2014,M,1,0,0,0,1,0,1,0,1,1
29,11/8/2013,11/8/2013,U,1,0,1,0,1,0,1,0,1,2
33,11/8/2013,6/29/2014,M,1,0,0,0,1,0,1,0,0,3
36,11/8/2013,5/14/2014,M,1,0,1,0,0,1,1,0,0,1
110,11/8/2013,11/12/2013,F,1,0,1,0,1,0,0,1,0,1
39,11/8/2013,9/13/2014,F,1,0,1,0,1,0,0,0,1,2
28,11/8/2013,2/27/2014,F,1,0,1,0,1,0,1,0,1,1
29,11/8/2013,11/8/2013,M,1,0,1,0,1,0,1,0,0,2
33,11/8/2013,11/8/2013,M,1,0,1,0,1,0,1,0,1,1
26,11/8/2013,11/8/2013,F,1,0,1,0,0,1,0,0,0,1
34,11/9/2013,11/11/2013,M,1,0,1,0,0,1,1,0,0,1
27,11/9/2013,12/10/2013,F,1,0,0,0,0,1,1,0,1,1
27,11/9/2013,2/16/2014,M,1,0,1,0,1,0,1,0,1,2
24,11/9/2013,11/10/2013,F,1,0,0,0,1,0,1,0,0,3
30,11/9/2013,11/9/2013,F,1,0,1,0,1,0,0,1,1,1
38,11/9/2013,7/22/2014,F,1,0,1,0,0,1,1,0,1,1
40,11/9/2013,9/21/2014,F,1,0,1,0,1,0,1,0,1,1
24,11/9/2013,8/6/2014,M,0,1,1,0,0,1,1,0,1,2
29,11/9/2013,11/12/2013,F,1,0,1,0,1,0,1,0,0,2
31,11/10/2013,11/10/2013,F,1,0,1,0,1,0,1,0,1,1
46,11/10/2013,11/13/2013,M,1,0,0,0,1,0,1,0,0,1
31,11/10/2013,11/16/2013,F,1,0,0,1,0,1,1,0,1,1
44,11/10/2013,11/10/2013,F,1,0,1,0,0,1,0,0,1,1
58,11/10/2013,12/1/2013,U,1,0,1,0,1,0,1,0,1,1
29,11/10/2013,8/26/2014,F,1,0,1,0,1,0,0,1,1,1
32,11/10/2013,11/16/2013,U,1,0,1,0,1,0,1,0,1,1
25,11/11/2013,11/26/2013,F,1,0,1,0,0,1,1,0,1,1
31,11/11/2013,11/17/2013,F,1,0,1,0,1,0,1,0,0,2
29,11/11/2013,11/11/2013,M,1,0,1,0,0,1,1,0,1,1
34,11/11/2013,11/12/2013,M,1,0,1,0,0,1,1,0,0,1
36,11/11/2013,11/20/2013,U,1,0,1,0,1,0,1,0,0,3
28,11/11/2013,6/10/2014,M,1,0,0,1,1,0,1,0,1,1
34,11/11/2013,1/5/2014,F,0,0,0,0,1,0,1,0,1,1
29,11/12/2013,3/3/2014,U,1,0,1,0,1,0,1,0,1,2
56,11/12/2013,11/15/2013,M,1,0,1,0,1,0,1,0,1,1
35,11/12/2013,12/3/2013,U,1,0,0,0,1,0,1,0,0,1
28,11/12/2013,11/13/2013,M,1,0,1,0,1,0,1,0,1,2
31,11/13/2013,11/14/2013,M,1,0,1,0,0,1,1,0,1,2
26,11/13/2013,10/11/2014,F,1,0,1,0,0,1,1,0,0,1
31,11/13/2013,11/14/2013,U,1,0,1,0,1,0,1,0,1,1
38,11/13/2013,11/15/2013,U,1,0,1,0,1,0,1,0,0,2
27,11/13/2013,12/3/2013,F,1,0,1,0,1,0,0,1,0,1
34,11/13/2013,6/14/2014,M,1,0,1,0,1,0,1,0,1,1
44,11/13/2013,11/13/2013,F,1,0,1,0,1,0,1,0,1,3
30,11/13/2013,11/14/2013,M,1,0,0,0,1,0,1,0,1,2
28,11/13/2013,11/15/2013,M,1,0,1,0,1,0,1,0,1,3
34,11/13/2013,1/10/2014,U,1,0,1,0,1,0,1,0,1,3
35,11/14/2013,11/14/2013,F,1,0,1,0,0,1,1,0,1,1
44,11/14/2013,11/14/2013,F,1,0,0,0,0,1,0,0,1,2
28,11/14/2013,3/30/2014,M,1,0,1,0,0,1,1,0,1,1
30,11/14/2013,12/24/2013,F,1,0,0,0,1,0,1,0,1,1
43,11/14/2013,11/19/2013,M,1,0,1,0,1,0,1,0,1,1
36,11/14/2013,11/19/2013,U,1,0,1,0,1,0,1,0,1,2
28,11/14/2013,11/14/2013,M,1,0,1,0,0,1,1,0,1,2
25,11/14/2013,11/14/2013,M,1,0,1,0,0,1,1,0,0,1
34,11/14/2013,11/20/2013,F,1,0,0,0,1,0,0,1,1,1
36,11/14/2013,12/5/2013,F,1,0,1,0,0,1,1,0,1,1
44,11/15/2013,11/20/2013,U,1,0,1,0,1,0,1,0,1,2
41,11/15/2013,11/25/2013,M,1,0,1,0,1,0,1,0,1,1
39,11/15/2013,11/16/2013,M,1,0,1,0,0,1,1,0,1,1
27,11/15/2013,11/18/2013,M,1,0,1,0,0,1,1,0,1,2
55,11/15/2013,11/19/2013,F,1,0,1,0,0,1,1,0,0,1
24,11/15/2013,11/19/2013,U,1,0,0,1,1,0,1,0,1,1
24,11/15/2013,11/17/2013,M,1,0,1,0,0,1,0,1,1,1
56,11/15/2013,1/30/2014,M,1,0,1,0,1,0,1,0,1,1
34,11/15/2013,11/16/2013,M,1,0,1,0,1,0,1,0,1,1
37,11/15/2013,11/15/2013,M,1,0,0,1,1,0,1,0,0,1
28,11/16/2013,11/16/2013,M,1,0,1,0,0,1,1,0,1,1
31,11/16/2013,4/18/2014,M,1,0,1,0,1,0,0,0,1,1
42,11/16/2013,11/21/2013,M,1,0,0,1,1,0,1,0,1,3
58,11/16/2013,6/9/2014,F,1,0,1,0,1,0,1,0,1,1
43,11/16/2013,5/7/2014,M,1,0,1,0,0,1,0,1,1,1
24,11/16/2013,3/9/2014,M,1,0,1,0,0,1,0,1,1,2
31,11/17/2013,5/16/2014,U,1,0,0,0,1,0,0,1,1,1
70,11/17/2013,4/2/2014,M,1,0,1,0,1,0,1,0,1,2
30,11/17/2013,5/9/2014,F,1,0,1,0,1,0,1,0,1,1
56,11/17/2013,11/17/2013,M,1,0,0,0,1,0,1,0,1,1
26,11/17/2013,2/9/2014,M,1,0,0,0,0,1,0,1,1,1
36,11/17/2013,11/19/2013,F,1,0,1,0,1,0,0,1,1,1
33,11/17/2013,11/18/2013,F,1,0,0,1,1,0,1,0,0,2
36,11/18/2013,11/20/2013,F,1,0,1,0,1,0,1,0,0,3
27,11/18/2013,11/18/2013,U,1,0,1,0,1,0,1,0,1,2
31,11/18/2013,11/20/2013,U,1,0,1,0,1,0,1,0,1,1
105,11/18/2013,11/18/2013,U,1,0,1,0,1,0,1,0,0,2
31,11/18/2013,7/2/2014,F,1,0,0,1,0,1,1,0,1,1
39,11/18/2013,11/19/2013,M,1,0,1,0,1,0,1,0,0,1
26,11/18/2013,11/18/2013,M,1,0,1,0,1,0,1,0,1,1
32,11/18/2013,12/6/2013,F,1,0,1,0,1,0,1,0,0,2
49,11/18/2013,5/26/2014,F,1,0,0,0,0,1,1,0,1,1
23,11/18/2013,11/22/2013,F,1,0,1,0,0,1,0,0,1,1
26,11/18/2013,4/8/2014,F,1,0,0,0,0,1,1,0,1,1
26,4/12/2014,9/23/2014,F,1,0,1,0,1,0,1,0,1,1
42,11/19/2013,9/8/2014,U,0,0,1,0,1,0,0,1,1,2
26,11/19/2013,11/21/2013,F,1,0,1,0,0,1,1,0,0,2
35,11/19/2013,11/24/2013,F,1,0,1,0,1,0,1,0,0,3
28,11/19/2013,7/31/2014,M,1,0,1,0,0,1,0,0,1,1
30,11/19/2013,6/16/2014,M,1,0,1,0,1,0,1,0,0,3
37,11/19/2013,4/30/2014,F,1,0,1,0,1,0,0,1,1,2
22,11/19/2013,5/19/2014,F,1,0,0,1,0,1,1,0,1,0
36,11/19/2013,11/19/2013,M,1,0,0,0,1,0,1,0,1,2
26,11/19/2013,5/13/2014,U,1,0,1,0,1,0,0,1,1,2
27,11/19/2013,8/19/2014,M,1,0,0,0,0,1,1,0,1,1
20,11/19/2013,3/25/2014,M,1,0,1,0,0,1,0,0,0,0
27,11/19/2013,11/29/2013,U,1,0,0,1,1,0,1,0,0,1
26,11/19/2013,11/21/2013,F,1,0,0,0,0,1,1,0,1,1
28,11/20/2013,12/14/2013,M,1,0,1,0,0,1,0,0,1,3
39,11/20/2013,11/20/2013,M,1,0,1,0,1,0,1,0,1,2
29,11/20/2013,11/20/2013,F,1,0,1,0,1,0,1,0,0,1
28,11/20/2013,11/25/2013,M,1,0,1,0,0,1,1,0,0,1
41,11/20/2013,11/20/2013,M,1,0,1,0,1,0,1,0,1,1
45,11/20/2013,11/21/2013,M,1,0,1,0,1,0,1,0,1,1
28,11/20/2013,11/20/2013,M,1,0,1,0,0,1,1,0,0,1
